0.000000000000000, 1
0.605365875000000, 0
1.458464062500000, 1
2.311624937500000, 0
3.164680812500000, 1
4.017659750000000, 0
4.871070062499999, 1
5.724599437499999, 0
6.578068624999999, 1
7.431688374999999, 0
8.284888937500000, 1
9.138607812500000, 0
9.992078625000000, 1
10.845529812499999, 0
11.699107000000000, 1
12.552571125000000, 0
13.406006374999999, 1
14.259738312500000, 0
15.113379937500000, 1
15.967583312499999, 0
16.821146812500000, 1
17.674962874999999, 0
18.528477312499998, 1
19.382462624999999, 0
20.236032812500000, 1
21.089923750000001, 0
21.943849312499999, 1
22.798043249999999, 0
23.651878687499998, 1
24.506174375000001, 0
25.360324625000001, 1
26.214254000000000, 0
27.068460875000000, 1
27.922631562499998, 0
28.776819687499998, 1
29.630644937499998, 0
30.484931000000000, 1
31.339170624999998, 0
32.193249250000001, 1
33.047284437499997, 0
33.901216124999998, 1
34.755195437499999, 0
35.609325687499997, 1
36.463410562500002, 0
37.317814062499998, 1
38.172481999999995, 0
39.026933312499999, 1
39.881621375000002, 0
40.735885812500001, 1
41.590300874999997, 0
42.444820249999999, 1
43.299384812500001, 0
44.153982937499997, 1
45.008547937499998, 0
45.863322312499996, 1
46.717990562499999, 0
47.572599687499995, 1
48.427208000000000, 0
49.281384875000001, 1
50.136149249999995, 0
50.990559999999995, 1
51.845193500000001, 0
52.699499750000001, 1
53.554050874999994, 0
54.408655687499994, 1
55.263205062499999, 0
56.117881687499995, 1
56.972324749999999, 0
57.826914187499995, 1
58.681445124999996, 0
59.535773312499998, 1
60.390563187500000, 0
61.245118812499996, 1
62.099696249999994, 0
62.954485437499997, 1
63.808993375000000, 0
64.663799124999997, 1
65.518267499999993, 0
66.373226937499993, 1
67.228080312499998, 0
68.082924374999990, 1
68.937637437500001, 0
69.792578062499999, 1
70.647615000000002, 0
71.502715937500000, 1
72.357518624999997, 0
73.212198250000000, 1
74.067192937499996, 0
74.921849937499999, 1
75.776839124999995, 0
76.631787625000001, 1
77.486546375000003, 0
78.340721937499993, 1
79.195128937500002, 0
80.049568937499998, 1
80.904615562499998, 0
81.759403124999992, 1
82.614260437499993, 0
83.468842374999994, 1
84.324164937500001, 0
85.179237562499992, 1
86.034164687499995, 0
86.889515812499994, 1
87.744145500000002, 0
88.598841187500000, 1
89.453532187500002, 0
90.307829624999997, 1
91.161970937500001, 0
92.016062749999989, 1
92.870941687499993, 0
93.725423187499999, 1
94.580252687499993, 0
95.434950687499992, 1
96.289641062499996, 0
97.144696312500002, 1
97.999351249999989, 0
98.854460875000001, 1
99.709130937499992, 0
100.563623312499999, 1
101.418379750000000, 0
102.272853499999997, 1
103.127312062499996, 0
103.981896312499998, 1
104.836645312499996, 0
105.691261249999997, 1
106.545623624999990, 0
107.400501062499998, 1
108.255020437499994, 0
109.109102687499998, 1
109.963196187499989, 0
110.817531937499993, 1
111.671680749999993, 0
112.526058874999990, 1
113.380278937499995, 0
114.234520249999989, 1
115.088845312499998, 0
115.943127562499996, 1
116.797745937499997, 0
117.652561187499998, 1
118.507250562499991, 0
119.361966062499988, 1
